ANO_CENSO;TRIMESTRE;NOFORMULAR;FECHADILI;REGION;OB_FORMAL;AMPLIACION;ESTADO_ACT;MOVIMIENTO;ESTRATO;USO;USO_DOS;MESINICIO;ANOINICIO;MESREINICI;ANOREINICI;MESCULMINA;ANOCULMINA;AREATOTZC;AREAUNITGA;UNIDADESGA;PRECIOUNIG;TIPOVALOR;SIS_CONSTR;MANO_OBRAP;MANO_OBRAT;MANO_OBRAF;AREA_LOTE;AREAVENDIB;NUMUNIDEST;NUMUNIVEN;NUMUNIXVEN;NRO_EDIFIC;NRO_PISOS;CAPITULO;GRADOAVANC;PRECIOVTAX;TIPOVRDEST;AREATOTCO2;AREAVENUNI;TIPOVIVI;RANVIVI;MEZ_OBRA;CONCRETO;Destino2;id;LOCALIDAD2;DPTO_MPIO
2016;1;67077;03/09/2016;11;1;2;3;T;3;2;1;3;2015;0;0;2;2016;36;0;0;0;0;2;0;0;0;0;372;6;0;0;1;3;6;100;1550;1;408;62;2;5;2;2;1;27524;10;11001
2016;1;68592;03/28/16;11;1;2;3;T;2;1;0;4;2015;0;0;2;2016;351;0;0;0;0;2;0;0;0;0;2661;48;0;0;1;12;6;100;1550;1;3012;55;1;4;2;2;1;27525;9;11001
2016;1;68596;03/28/16;11;1;2;1;C;2;1;0;4;2015;0;0;0;0;351;0;0;0;0;2;1;26;0;0;2661;48;0;0;1;12;4;80;1550;1;3012;55;1;4;2;2;1;27526;9;11001
2016;1;68595;03/28/16;11;1;2;1;C;2;1;0;4;2015;0;0;0;0;351;0;0;0;0;2;1;26;0;0;2661;48;0;0;1;12;4;80;1550;1;3012;55;1;4;2;2;1;27527;9;11001
2016;1;68594;03/28/16;11;1;2;1;C;2;1;0;4;2015;0;0;0;0;351;0;0;0;0;2;1;26;0;0;2661;48;0;0;1;12;4;80;1550;1;3012;55;1;4;2;2;1;27528;9;11001
2016;1;68593;03/28/16;11;1;2;1;C;2;1;0;4;2015;0;0;0;0;351;0;0;0;0;2;0;26;0;0;2661;48;0;0;1;12;5;80;1550;1;3012;55;1;4;2;2;1;27529;9;11001
2016;1;66171;02/18/16;11;1;2;2;C;3;2;1;12;2014;0;0;0;0;154;0;0;0;0;2;0;0;0;0;220;4;0;0;1;3;2;100;1550;2;374;55;1;4;2;2;1;27530;18;11001
2017;2;16262;06/02/2017;11;1;2;4;C;3;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;1;0;0;0;0;4;60;1550;2;600;600;0;0;2;2;1;27531;12;11001
2017;2;33371;07/12/2017;11;2;2;2;C;3;2;0;5;2009;0;0;0;0;62;0;0;0;0;1;0;0;0;0;648;8;0;0;0;0;4;10;1550;2;710;81;2;5;2;2;1;27532;10;11001
2017;1;16262;04/05/2017;11;1;2;4;C;3;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;1;0;0;0;0;4;60;1550;2;600;600;0;0;2;2;1;27533;12;11001
2017;3;16262;09/04/2017;11;1;2;4;C;3;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;1;0;0;0;0;4;60;1550;2;600;600;0;0;2;2;1;27534;12;11001
2017;4;16262;11/28/17;11;1;2;4;C;3;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;1;0;0;0;0;4;60;1550;2;600;600;0;0;2;2;1;27535;12;11001
2018;2;16262;05/25/18;11;1;2;4;C;3;2; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;1;0;0;0;0;4;60;1550;2;600;600;0;0;2;2;1;27536;12;11001
2016;1;72120;02/10/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;89;0;0;0;0;3;0;17;0;0;978;24;1;0;1;6;2;80;1549;1;1067;41;1;3;2;2;1;27537;5;11001
2016;2;72120;05/03/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;89;0;0;0;0;3;0;13;0;0;978;24;0;0;1;6;3;20;1549;1;1067;41;1;3;2;2;1;27538;5;11001
2016;4;72120;11/03/2016;11;1;2;3;T;1;1;0;9;2015;0;0;10;2016;89;0;0;0;0;3;0;0;0;0;978;24;0;0;1;6;6;100;1549;1;1067;41;1;3;2;2;1;27539;5;11001
2016;3;72120;08/03/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;89;0;0;0;0;3;0;11;0;0;978;24;0;0;1;6;3;30;1549;1;1067;41;1;3;2;2;1;27540;5;11001
2015;3;62801;08/04/2015;11;2;2;1;C;3;2;1;7;2014;0;0;0;0;90;0;0;0;0;2;0;4;0;0;410;7;0;0;1;5;5;90;1549;1;500;59;1;4; ; ;1;27541;14;11001
2015;3;68988;09/01/2015;11;1;2;1;C;2;1;0;4;2015;0;0;0;0;1103;0;0;0;0;3;6;22;0;0;4769;102;16;76;1;17;1;50;1548;1;5872;47;1;4;2;1;1;27542;7;11001
2015;3;68989;09/01/2015;11;1;2;1;C;2;1;0;4;2015;0;0;0;0;1103;0;0;0;0;3;6;22;0;0;4769;102;16;80;1;17;1;50;1548;1;5872;47;1;4;2;1;1;27543;7;11001
2015;2;68988;06/09/2015;11;1;2;1;N;2;1; ;4;2015;0;0;0;0;1103;0;0;0;0;3;4;40;0;25169;4769;102;10;92;1;17;1;40;1548;1;5872;47;1;4; ; ;1;27544;7;11001
2015;2;68989;06/09/2015;11;1;2;1;N;2;1; ;4;2015;0;0;0;0;1103;0;0;0;0;3;4;40;0;25169;4769;102;6;96;1;17;1;40;1548;1;5872;47;1;4; ; ;1;27545;7;11001
2014;2;58757;06/06/2014;11;1;2;1;C;2;1;0;12;2013;0;0;0;0;200;11;20;6000;1;2;0;7;0;0;1180;20;0;5;1;4;2;95;1548;1;1380;59;2;5; ; ;1;27546;8;11001
2013;4;52636;12/09/2013;11;2;2;1;C;2;1;0;5;2013;0;0;0;0;122;0;0;0;0;2;5;40;0;0;2257;48;0;0;1;6;2;90;1548;1;2379;47;1;4; ; ;1;27547;7;11001
2013;4;54655;12/09/2013;11;1;2;1;C;2;1;0;4;2013;0;0;0;0;166;0;0;0;0;1;5;40;0;0;2213;48;3;0;1;6;2;70;1548;1;2379;46;1;4; ; ;1;27548;7;11001
2013;4;54656;12/09/2013;11;1;2;1;C;2;1;0;4;2013;0;0;0;0;166;0;0;0;0;1;4;40;0;0;2213;48;1;4;1;6;2;70;1548;1;2379;46;1;4; ; ;1;27549;7;11001
2014;1;51198;03/26/14;11;1;2;1;C;2;1;0;2;2013;0;0;0;0;360;0;0;0;0;3;7;7;0;0;2560;48;0;0;2;6;5;10;1547;1;2920;53;1;4; ; ;1;27550;9;11001
2013;1;51468;04/06/2013;11;1;2;1;N;3;1;0;2;2013;0;0;0;0;311;0;0;0;0;3;2;17;0;9957;2594;48;48;0;1;12;1;100;1547;1;2905;54;2;5; ; ;1;27551;11;11001
2013;1;49328;03/01/2013;11;1;2;3;T;2;1;0;9;2012;0;0;1;2013;286;0;0;0;0;1;0;0;0;0;2392;46;0;0;2;6;6;100;1547;1;2678;52;1;4; ; ;1;27552;8;11001
2013;1;51469;04/06/2013;11;1;2;1;N;3;1;0;2;2013;0;0;0;0;311;0;0;0;0;3;2;18;0;9957;2594;48;48;0;1;12;1;100;1547;1;2905;54;2;5; ; ;1;27553;11;11001
2013;1;51467;04/06/2013;11;1;2;1;N;3;1;0;2;2013;0;0;0;0;311;0;0;0;0;3;3;18;0;9957;2594;48;48;0;1;12;1;100;1547;1;2905;54;2;5; ; ;1;27554;11;11001
2013;1;49327;03/01/2013;11;1;2;1;C;2;1;0;10;2012;0;0;0;0;137;0;0;0;0;1;3;15;0;0;1144;22;0;22;1;6;6;20;1547;1;1281;52;1;4; ; ;1;27555;8;11001
2014;2;54936;06/06/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;8;6;0;0;2661;48;0;0;1;12;2;70;1547;1;3012;55;2;5; ; ;1;27556;9;11001
2014;2;54937;06/06/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;8;7;0;0;2661;48;0;0;1;12;2;5;1547;1;3012;55;2;5; ; ;1;27557;9;11001
2014;2;54935;06/06/2014;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;8;6;0;0;2661;48;0;0;1;12;2;80;1547;1;3012;55;2;5; ; ;1;27558;9;11001
2014;2;54931;06/06/2014;11;1;2;1;C;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;8;6;0;0;2661;48;0;0;1;12;4;90;1547;2;3012;55;2;5; ; ;1;27559;9;11001
2014;2;54933;06/06/2014;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;8;7;0;0;2661;48;0;0;1;12;3;10;1547;1;3012;55;2;5; ; ;1;27560;9;11001
2014;2;51198;06/06/2014;11;1;2;3;T;2;1;0;2;2013;0;0;5;2014;360;0;0;0;0;3;0;0;0;0;2560;48;0;0;2;6;6;100;1547;1;2920;53;1;4; ; ;1;27561;9;11001
2014;2;54934;06/06/2014;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;8;7;0;0;2661;48;0;0;1;12;3;10;1547;1;3012;55;2;5; ; ;1;27562;9;11001
2014;2;54929;06/06/2014;11;1;2;1;C;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;8;8;0;0;2661;48;0;0;1;12;4;80;1547;1;3012;55;2;5; ; ;1;27563;9;11001
2014;2;54932;06/06/2014;11;1;2;1;C;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;8;6;0;0;2661;48;0;0;1;12;4;90;1547;1;3012;55;2;5; ; ;1;27564;9;11001
2014;2;54938;06/06/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;8;7;0;0;2661;48;0;0;1;12;2;5;1547;1;3012;55;2;5; ; ;1;27565;9;11001
2014;1;54931;03/26/14;11;1;2;1;C;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;4;10;1547;1;3012;55;2;5; ; ;1;27566;9;11001
2014;1;54933;03/26/14;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;2;100;1547;1;3012;55;2;5; ; ;1;27567;9;11001
2014;1;54932;03/26/14;11;1;2;1;C;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;40;0;1;12;4;10;1547;1;3012;55;2;5; ; ;1;27568;9;11001
2014;1;54934;03/26/14;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;2;100;1547;1;3012;55;2;5; ; ;1;27569;9;11001
2014;1;54935;03/26/14;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;2;20;1547;1;3012;55;2;5; ; ;1;27570;9;11001
2014;1;54936;03/26/14;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;2;10;1547;1;3012;55;2;5; ; ;1;27571;9;11001
2014;1;54938;03/26/14;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;1;100;1547;1;3012;55;2;5; ; ;1;27572;9;11001
2014;1;54937;03/26/14;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;0;0;1;12;1;100;1547;1;3012;55;2;5; ; ;1;27573;9;11001
2014;1;54929;03/26/14;11;1;2;1;C;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;7;7;0;0;2661;48;24;0;1;12;4;50;1547;1;3012;55;2;5; ; ;1;27574;9;11001
2014;3;54937;09/08/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;1;10;0;0;2661;48;0;0;1;12;3;50;1547;1;3012;55;2;5; ; ;1;27575;9;11001
2014;3;54932;09/08/2014;11;1;2;3;T;3;1;0;6;2013;0;0;8;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27576;9;11001
2014;3;54929;09/08/2014;11;1;2;3;T;3;1;0;6;2013;0;0;7;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27577;9;11001
2014;3;54938;09/08/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;1;10;0;0;2661;48;0;0;1;12;3;50;1547;1;3012;55;2;5; ; ;1;27578;9;11001
2014;3;54936;09/08/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;1;5;0;0;2661;48;0;0;1;12;4;80;1547;1;3012;55;2;5; ; ;1;27579;9;11001
2014;3;54934;09/09/2014;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;1;2;0;0;2661;48;0;0;1;12;6;90;1547;1;3012;55;2;5; ; ;1;27580;9;11001
2014;3;54935;09/08/2014;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;0;20;0;0;2661;48;0;0;1;12;2;81;1547;1;3012;55;2;5; ; ;1;27581;9;11001
2014;3;54933;09/08/2014;11;1;2;1;C;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;1;2;0;0;2661;48;0;0;1;12;6;90;1547;1;3012;55;2;5; ; ;1;27582;9;11001
2014;3;54931;09/08/2014;11;1;2;3;T;3;1;0;6;2013;0;0;8;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27583;9;11001
2014;4;54937;12/02/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;2;36;0;0;2661;48;0;0;1;12;4;20;1547;1;3012;55;2;5; ; ;1;27584;9;11001
2014;4;54938;12/02/2014;11;1;2;1;C;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;2;36;0;0;2661;48;0;0;1;12;4;20;1547;1;3012;55;2;5; ; ;1;27585;9;11001
2014;4;54935;12/02/2014;11;1;2;3;T;3;1;0;7;2013;0;0;11;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27586;9;11001
2014;4;54933;12/02/2014;11;1;2;3;T;3;1;0;7;2013;0;0;11;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27587;9;11001
2014;4;54934;12/02/2014;11;1;2;3;T;3;1;0;7;2013;0;0;11;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27588;9;11001
2014;4;54936;12/02/2014;11;1;2;3;T;3;1;0;9;2013;0;0;11;2014;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27589;9;11001
2015;1;54938;03/03/2015;11;1;2;3;T;3;1;0;9;2013;0;0;3;2015;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27590;9;11001
2015;1;54937;03/03/2015;11;1;2;3;T;3;1;0;9;2013;0;0;3;2015;351;0;0;0;0;3;0;0;0;0;2661;48;0;0;1;12;6;100;1547;1;3012;55;2;5; ; ;1;27591;9;11001
2015;2;69425;06/25/15;11;2;2;1;N;3;2;1;6;2015;0;0;0;0;155;0;0;0;0;2;0;5;0;119;321;6;0;0;1;4;2;80;1545;1;476;54;1;4; ; ;1;27592;10;11001
2013;2;50960;06/07/2013;11;1;2;1;C;2;2;3;2;2013;0;0;0;0;20;0;0;0;0;2;0;8;0;0;200;4;0;0;1;2;2;90;1545;1;220;50;1;4; ; ;1;27593;8;11001
2013;3;54933;09/14/13;11;1;2;1;N;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;4;12;0;8741;2661;48;48;0;1;12;1;95;1542;1;3012;55;2;5; ; ;1;27594;9;11001
2013;3;54935;09/14/13;11;1;2;1;N;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;3;5;0;8741;2661;48;48;0;1;12;1;5;1542;1;3012;55;2;5; ; ;1;27595;9;11001
2013;3;54936;09/14/13;11;1;2;1;N;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;3;5;0;8471;2661;48;48;0;1;12;1;5;1542;1;3012;55;2;5; ; ;1;27596;9;11001
2013;3;54937;09/14/13;11;1;2;1;N;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;3;5;0;8741;2661;48;48;0;1;12;1;5;1542;1;3012;55;2;5; ; ;1;27597;9;11001
2013;3;54931;09/14/13;11;1;2;1;N;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;4;20;0;8741;2661;48;48;0;1;12;2;20;1542;1;3012;55;2;5; ; ;1;27598;9;11001
2013;3;54932;09/14/13;11;1;2;1;N;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;4;20;0;8741;2661;48;0;48;1;12;2;25;1542;1;3012;55;2;5; ; ;1;27599;9;11001
2013;3;54938;09/14/13;11;1;2;1;N;3;1;0;9;2013;0;0;0;0;351;0;0;0;0;3;3;5;0;8741;2661;48;48;0;1;12;1;5;1542;1;3012;55;2;5; ; ;1;27600;9;11001
2013;3;54934;09/14/13;11;1;2;1;N;3;1;0;7;2013;0;0;0;0;351;0;0;0;0;3;4;12;0;8741;2661;48;48;0;1;12;1;85;1542;1;3012;55;2;5; ; ;1;27601;9;11001
2013;3;54929;09/14/13;11;1;2;1;N;3;1;0;6;2013;0;0;0;0;351;0;0;0;0;3;4;20;0;8741;2661;48;0;48;1;12;2;20;1542;1;3012;55;2;5; ; ;1;27602;9;11001
2014;1;48597;02/24/14;11;2;2;1;C;2;1;0;9;2012;0;0;0;0;977;0;0;0;0;3;21;37;0;0;4317;84;0;0;1;14;5;100;1540;1;5294;51;1;4; ; ;1;27603;4;11001
2014;1;48596;02/24/14;11;2;2;3;T;2;1;0;9;2012;0;0;1;2014;977;0;0;0;0;3;0;0;0;0;4317;84;0;0;1;14;6;100;1540;1;5294;51;1;4; ; ;1;27604;4;11001
2013;4;57338;12/24/13;11;1;2;1;N;2;1; ;10;2013;0;0;0;0;351;0;0;0;0;3;8;8;0;60296;2661;48;44;4;1;12;2;5;1540;1;3012;55;2;5; ; ;1;27605;9;11001
2013;4;57339;12/24/13;11;1;2;1;N;2;1; ;10;2013;0;0;0;0;351;0;0;0;0;3;8;8;0;60296;2661;48;44;4;1;12;2;5;1540;1;3012;55;2;5; ; ;1;27606;9;11001
2013;4;57340;12/24/13;11;1;2;1;N;2;1; ;10;2013;0;0;0;0;351;0;0;0;0;3;8;8;0;60296;2661;48;45;3;1;12;1;80;1540;1;3012;55;2;5; ; ;1;27607;9;11001
2012;4;48413;01/24/13;11;2;2;3;T;3;1;0;7;2012;0;0;1;2013;260;0;0;0;0;3;0;0;0;0;2345;35;0;0;1;9;6;100;1540;1;2605;67;2;5; ; ;1;27608;11;11001
2012;3;47738;09/21/12;11;1;2;1;A;3;1;0;4;2012;0;0;0;0;86;15;7;10000;1;2;0;13;0;250;914;10;8;2;1;4;3;20;1540;1;1000;91;2;5; ; ;1;27609;9;11001
2012;3;43189;08/13/12;11;1;2;1;C;2;1;0;1;2012;0;0;0;0;1153;0;0;0;0;3;7;90;0;0;12632;216;0;0;0;0;2;40;1540;1;13785;58;2;5; ; ;1;27610;19;11001
2012;3;42259;10/18/12;11;1;2;3;T;3;1;0;9;2011;0;0;10;2012;2260;10;25;11000;1;1;0;0;0;0;5547;100;0;0;0;0;6;100;1540;1;7807;55;2;5; ; ;1;27611;1;11001
2012;3;43151;09/21/12;11;1;2;1;C;3;1;0;1;2012;0;0;0;0;824;10;49;9000;1;2;11;24;0;0;3752;52;0;2;0;0;2;60;1540;1;4576;72;2;5; ; ;1;27612;9;11001
2012;3;43234;09/21/12;11;1;2;1;C;3;1;0;1;2012;0;0;0;0;185;11;9;10000;1;2;0;8;0;0;939;8;2;0;0;0;4;10;1540;1;1124;117;2;6; ; ;1;27613;9;11001
2015;2;60847;05/05/2015;11;1;2;3;T;2;1;0;3;2014;0;0;4;2015;993;0;0;0;0;3;0;0;0;0;4301;84;0;0;0;0;6;100;1540;1;5294;51;1;4; ; ;1;27614;4;11001
2015;1;60847;02/17/15;11;1;2;1;C;2;1;0;3;2014;0;0;0;0;993;0;0;0;0;3;10;15;0;0;4301;84;0;0;0;0;4;60;1540;1;5294;51;1;4; ; ;1;27615;4;11001
2014;4;56416;11/20/14;11;1;2;3;T;2;1;0;8;2013;0;0;11;2014;965;0;0;0;0;3;0;0;0;0;4317;84;0;0;0;0;6;100;1540;1;5282;51;2;5; ; ;1;27616;4;11001
2014;4;56415;11/20/14;11;1;2;3;T;2;1;0;8;2013;0;0;9;2014;965;0;0;0;0;3;0;0;0;0;4317;84;0;0;0;0;6;100;1540;1;5282;51;2;5; ; ;1;27617;4;11001
2014;4;60847;11/20/14;11;1;2;1;C;2;1;0;3;2014;0;0;0;0;993;0;0;0;0;3;30;35;0;0;4301;84;0;0;1;14;2;20;1540;1;5294;51;1;4; ; ;1;27618;4;11001
2014;3;56415;08/29/14;11;1;2;1;C;2;1;0;8;2013;0;0;0;0;965;0;0;0;0;3;0;10;0;0;4317;84;0;0;0;0;5;80;1540;1;5282;51;2;5; ; ;1;27619;4;11001
2014;3;56416;08/06/2014;11;1;2;1;C;2;1;0;8;2013;0;0;0;0;965;0;0;0;0;3;0;20;0;0;4317;84;0;0;0;0;4;80;1540;1;5282;51;2;5; ; ;1;27620;4;11001
2014;3;60847;08/29/14;11;1;2;1;C;2;1;0;3;2014;0;0;0;0;993;0;0;0;0;3;0;15;0;0;4301;84;0;0;1;14;1;85;1540;1;5294;51;1;4; ; ;1;27621;4;11001
2014;2;60847;05/24/14;11;1;2;1;N;2;1; ;3;2014;0;0;0;0;993;0;0;0;0;3;40;60;0;36000;4301;84;84;0;1;14;1;80;1540;1;5294;51;1;4; ; ;1;27622;4;11001
2014;1;56416;02/24/14;11;1;2;1;C;2;1;0;8;2013;0;0;0;0;965;0;0;0;0;3;22;39;0;0;4317;84;0;0;1;14;2;20;1540;1;5282;51;2;5; ; ;1;27623;4;11001
2014;1;56415;02/24/14;11;1;2;1;C;2;1;0;8;2013;0;0;0;0;965;0;0;0;0;3;21;37;0;0;4317;84;0;0;1;14;2;60;1540;1;5282;51;2;5; ; ;1;27624;4;11001
2014;2;56416;05/24/14;11;1;2;1;C;2;1;0;8;2013;0;0;0;0;965;0;0;0;0;3;30;40;0;0;4317;84;0;0;0;0;2;90;1540;1;5282;51;2;5; ; ;1;27625;4;11001
2014;2;56415;05/24/14;11;1;2;1;C;2;1;0;8;2013;0;0;0;0;965;0;0;0;0;3;20;30;0;0;4317;84;0;0;0;0;5;50;1540;1;5282;51;2;5; ; ;1;27626;4;11001
2014;2;48597;05/24/14;11;2;2;3;T;2;1;0;9;2012;0;0;4;2014;977;0;0;0;0;3;0;0;0;0;4317;84;0;0;0;0;6;100;1540;1;5294;51;1;4; ; ;1;27627;4;11001
2016;3;77827;08/22/16;11;1;2;1;N;2;1; ;6;2016;0;0;0;0;282;0;0;0;0;3;1;5;0;39288;1501;48;48;0;1;12;2;10;1540;1;1783;31;1;2;2;1;1;27628;8;11001
2016;3;77828;08/22/16;11;1;2;1;N;2;1;0;6;2016;0;0;0;0;282;0;0;0;0;3;1;5;0;39288;1501;48;48;0;1;12;2;10;1540;1;1783;31;1;2;2;1;1;27629;8;11001
2016;4;77828;11/23/16;11;1;2;1;C;2;1;0;6;2016;0;0;0;0;282;0;0;0;0;3;0;12;0;0;1501;48;0;0;1;12;2;90;1540;1;1783;31;1;2;2;2;1;27630;8;11001
2016;4;77827;11/23/16;11;1;2;1;C;2;1; ;6;2016;0;0;0;0;282;0;0;0;0;3;0;12;0;0;1501;48;0;0;1;12;2;90;1540;1;1783;31;1;2;2;2;1;27631;8;11001
2017;3;77828;08/04/2017;11;1;2;3;T;2;1; ;6;2016;0;0;7;2017;282;0;0;0;0;3;0;0;0;0;1501;48;0;0;1;12;6;100;1540;1;1783;31;1;2;2;2;1;27632;8;11001
2017;1;77828;02/21/17;11;1;2;1;C;2;1;0;6;2016;0;0;0;0;282;0;0;0;0;3;0;11;0;0;1501;48;0;0;1;12;3;100;1540;1;1783;31;1;2;2;2;1;27633;8;11001
2017;1;77827;02/21/17;11;1;2;1;C;2;1; ;6;2016;0;0;0;0;282;0;0;0;0;3;0;11;0;0;1501;48;0;0;1;12;3;100;1540;1;1783;31;1;2;2;2;1;27634;8;11001
2017;2;77828;05/06/2017;11;1;2;1;C;2;1; ;6;2016;0;0;0;0;282;0;0;0;0;3;2;14;0;0;1501;48;0;0;1;12;5;80;1540;1;1783;31;1;2;2;2;1;27635;8;11001
2017;2;77827;05/06/2017;11;1;2;3;T;2;1; ;6;2016;0;0;5;2017;282;0;0;0;0;3;0;0;0;0;1501;48;0;0;1;12;6;100;1540;1;1783;31;1;2;2;2;1;27636;8;11001
2015;1;56352;02/12/2015;11;1;2;3;T;2;1; ;11;2013;0;0;1;2015;776;0;0;0;0;3;0;0;0;0;2864;56;1;0;1;7;6;100;1539;1;3640;51;1;4; ; ;1;27637;8;11001
2015;4;70736;11/24/15;11;1;2;1;C;2;1;0;6;2015;0;0;0;0;1737;11;16;10000;2;3;2;30;0;0;5490;105;8;7;1;8;2;50;1539;1;7227;52;1;4;2;2;1;27638;8;11001
2014;1;59433;03/25/14;11;1;2;1;N;3;2;3;1;2014;0;0;0;0;39;0;0;0;0;2;0;15;0;108;234;3;0;0;1;3;2;80;1538;1;273;78;2;5; ; ;1;27639;9;11001
2012;3;44694;09/05/2012;11;1;2;1;C;3;1;0;2;2012;0;0;0;0;900;10;78;10000;1;3;5;55;0;0;8033;144;0;2;0;0;2;40;1538;1;8933;56;2;5; ; ;1;27640;18;11001
2013;4;52311;11/23/13;11;2;2;1;C;2;1;0;4;2013;0;0;0;0;100;10;21;6000;1;2;0;3;0;0;1441;21;0;21;1;3;3;40;1537;1;1541;69;2;5; ; ;1;27641;4;11001
2013;2;51076;06/19/13;11;1;2;1;C;2;1;0;2;2013;0;0;0;0;518;0;0;0;0;3;10;50;0;0;3990;84;1;0;1;14;6;30;1536;1;4508;48;1;4; ; ;1;27642;8;11001
2016;4;72121;11/03/2016;11;1;2;3;T;1;1;0;9;2015;0;0;10;2016;76;0;0;0;0;3;0;0;0;0;814;20;0;0;1;5;6;100;1536;1;890;41;1;3;2;2;1;27643;5;11001
2016;4;72119;11/03/2016;11;1;2;3;T;1;1;0;9;2015;0;0;10;2016;89;0;0;0;0;3;0;0;0;0;978;24;0;0;1;6;6;100;1536;1;1067;41;1;3;2;2;1;27644;5;11001
2016;3;72121;08/03/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;76;0;0;0;0;3;0;11;0;0;814;20;0;0;1;5;4;20;1536;1;890;41;1;3;2;2;1;27645;5;11001
2016;3;72119;08/03/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;89;0;0;0;0;3;0;11;0;0;978;24;0;0;1;6;4;20;1536;1;1067;41;1;3;2;2;1;27646;5;11001
2016;2;72119;05/03/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;89;0;0;0;0;3;1;13;0;0;978;24;0;0;1;6;3;20;1536;1;1067;41;1;3;2;2;1;27647;5;11001
2016;2;72121;05/03/2016;11;1;2;1;C;1;1;0;9;2015;0;0;0;0;76;0;0;0;0;3;1;13;0;0;814;20;0;0;1;5;3;20;1536;1;890;41;1;3;2;2;1;27648;5;11001
